,#Entity,SMACT,SMOCC,GPUTL,MCUTL,DRAMA,NVLTX,NVLRX,PCITX,PCIRX
8680,GPU 2,0.26,0.129,100,17,0.044,,,2457705.0,6097399.0
8684,GPU 2,0.26,,100,17,,771558009.0,31242.0,,
8688,GPU 2,0.103,0.032,100,17,0.0,,,1939885.0,1465343.0
8692,GPU 2,0.103,,100,0,,0.0,0.0,,
8696,GPU 2,0.103,0.032,100,0,0.0,,,1214259.0,729597.0
8700,GPU 2,0.103,,100,0,,0.0,0.0,,
8706,GPU 2,0.103,0.032,100,0,0.0,,,2603705.0,2129831.0
8710,GPU 2,0.103,,100,0,,0.0,0.0,,
8714,GPU 2,0.103,0.032,100,0,0.0,,,1261763.0,776870.0
8718,GPU 2,0.103,,100,0,,0.0,0.0,,
8722,GPU 2,0.103,,100,0,,,,,
8726,GPU 2,0.103,0.032,100,0,0.0,0.0,0.0,1552355.0,974128.0
8730,GPU 2,0.103,0.032,100,0,0.0,0.0,0.0,1797824.0,1297560.0
8734,GPU 2,0.561,,100,0,,,,,
8738,GPU 2,0.561,,100,0,,26016.0,771033067.0,,18893380.0
8742,GPU 2,0.786,0.441,100,24,0.214,,,11272032.0,
8746,GPU 2,0.786,,100,24,,0.0,0.0,,27294012.0
8750,GPU 2,0.776,0.437,100,24,0.214,,,6199940.0,
8754,GPU 2,0.776,,100,24,,0.0,0.0,,
8758,GPU 2,0.786,0.444,100,27,0.214,,,5662717.0,22234492.0
8764,GPU 2,0.786,,100,27,,0.0,0.0,,
8768,GPU 2,0.797,0.451,100,27,0.217,,,6799564.0,25455445.0
8772,GPU 2,0.797,0.451,100,27,0.217,0.0,0.0,6799564.0,25455445.0
8776,GPU 2,0.781,0.437,100,27,0.214,0.0,0.0,6624358.0,24979136.0
8780,GPU 2,0.781,,100,27,,,770479503.0,,
8784,GPU 2,0.765,0.428,100,27,0.211,0.0,,5371290.0,23435048.0
8788,GPU 2,0.765,,100,27,,,0.0,,
8792,GPU 2,0.793,0.448,100,27,0.216,0.0,0.0,6806569.0,24894974.0
8796,GPU 2,0.793,,100,27,,,,,
8800,GPU 2,0.784,0.437,100,27,0.215,0.0,0.0,6016474.0,24039875.0
8804,GPU 2,0.784,,100,27,,,,,
8808,GPU 2,0.766,0.428,100,27,0.211,0.0,0.0,6458624.0,25501417.0
8812,GPU 2,0.766,,100,27,,,,,
